osm_element,osm_id,osm_url,obs_ids,obs_url
node,13728439250,https://www.openstreetmap.org/node/13728439250,55839842;64296602,"https://www.inaturalist.org/observations?verifiable=any&id=55839842,64296602"
node,5001165785,https://www.openstreetmap.org/node/5001165785,63919690,https://www.inaturalist.org/observations?verifiable=any&id=63919690
node,1901983362,https://www.openstreetmap.org/node/1901983362,11161941;14376899;28240558;48981530;62380041,"https://www.inaturalist.org/observations?verifiable=any&id=11161941,14376899,28240558,48981530,62380041"
node,9673130977,https://www.openstreetmap.org/node/9673130977,58534239,https://www.inaturalist.org/observations?verifiable=any&id=58534239
node,8434103225,https://www.openstreetmap.org/node/8434103225,51937996,https://www.inaturalist.org/observations?verifiable=any&id=51937996
node,11724772287,https://www.openstreetmap.org/node/11724772287,3989540;29037926;49568288,"https://www.inaturalist.org/observations?verifiable=any&id=3989540,29037926,49568288"
node,2355643027,https://www.openstreetmap.org/node/2355643027,46148392,https://www.inaturalist.org/observations?verifiable=any&id=46148392
node,11162065508,https://www.openstreetmap.org/node/11162065508,45763322,https://www.inaturalist.org/observations?verifiable=any&id=45763322
node,11140177384,https://www.openstreetmap.org/node/11140177384,33194565,https://www.inaturalist.org/observations?verifiable=any&id=33194565
node,13004387629,https://www.openstreetmap.org/node/13004387629,31606809,https://www.inaturalist.org/observations?verifiable=any&id=31606809
node,3562460555,https://www.openstreetmap.org/node/3562460555,8745535;25413690,"https://www.inaturalist.org/observations?verifiable=any&id=8745535,25413690"
node,12638684435,https://www.openstreetmap.org/node/12638684435,20215272,https://www.inaturalist.org/observations?verifiable=any&id=20215272
node,13336212124,https://www.openstreetmap.org/node/13336212124,18939869,https://www.inaturalist.org/observations?verifiable=any&id=18939869
node,11547491555,https://www.openstreetmap.org/node/11547491555,10361574,https://www.inaturalist.org/observations?verifiable=any&id=10361574
node,4798034421,https://www.openstreetmap.org/node/4798034421,7888995,https://www.inaturalist.org/observations?verifiable=any&id=7888995
node,11043752460,https://www.openstreetmap.org/node/11043752460,4757071,https://www.inaturalist.org/observations?verifiable=any&id=4757071
