obs_id,osm_url
162779139,https://www.openstreetmap.org/node/4565394685
162547319,https://www.openstreetmap.org/node/4472974820
162373075,https://www.openstreetmap.org/node/10313642341
162030740,https://www.openstreetmap.org/node/455984558
161560385,https://www.openstreetmap.org/node/8344369744
160796615,https://www.openstreetmap.org/node/353469160
159362358,https://www.openstreetmap.org/node/5566642127
157005768,https://www.openstreetmap.org/node/6209432005
155213745,https://www.openstreetmap.org/node/12633097652
154730341,https://www.openstreetmap.org/node/1721577600
154333870,https://www.openstreetmap.org/node/3485216425
153355579,https://www.openstreetmap.org/node/13775694719
153071215,https://www.openstreetmap.org/node/13775694719
153066744,https://www.openstreetmap.org/node/13775694719
153066743,https://www.openstreetmap.org/node/13775694719
153026047,https://www.openstreetmap.org/node/1500151302
152392608,https://www.openstreetmap.org/node/2326501362
152286496,https://www.openstreetmap.org/node/1500151302
152270197,https://www.openstreetmap.org/node/1500151302
152215406,https://www.openstreetmap.org/node/1500151302
152013119,https://www.openstreetmap.org/node/1721577600
151911622,https://www.openstreetmap.org/node/13892536456
151847487,https://www.openstreetmap.org/node/2218474054
151756188,https://www.openstreetmap.org/node/11005854426
151625843,https://www.openstreetmap.org/node/5595234842
151041391,https://www.openstreetmap.org/node/10935096569
150924317,https://www.openstreetmap.org/node/2025827845
150432194,https://www.openstreetmap.org/node/13375808055
150268578,https://www.openstreetmap.org/node/11955120730
150066730,https://www.openstreetmap.org/node/1419409788
149996968,https://www.openstreetmap.org/node/5595234842
149990706,https://www.openstreetmap.org/node/5595234842
149990657,https://www.openstreetmap.org/node/5595234842
149770529,https://www.openstreetmap.org/node/5595234842
148382816,https://www.openstreetmap.org/node/10935096569
148317138,https://www.openstreetmap.org/node/12133939617
148314368,https://www.openstreetmap.org/node/3024026843
147948938,https://www.openstreetmap.org/node/2025827845
147793919,https://www.openstreetmap.org/node/4472974820
147777726,https://www.openstreetmap.org/node/313753662
147479367,https://www.openstreetmap.org/node/2578570938
147269577,https://www.openstreetmap.org/node/13603528947
146640492,https://www.openstreetmap.org/node/1721577600
146425991,https://www.openstreetmap.org/node/12633097652
146261086,https://www.openstreetmap.org/node/3394098031
145966395,https://www.openstreetmap.org/node/4472974820
145884706,https://www.openstreetmap.org/node/3394098031
145844881,https://www.openstreetmap.org/node/3131913605
145710297,https://www.openstreetmap.org/node/11963657577
145701395,https://www.openstreetmap.org/node/11709307205
145673511,https://www.openstreetmap.org/node/4565394685
145487940,https://www.openstreetmap.org/node/3760878479
145487356,https://www.openstreetmap.org/node/3760878479
145264645,https://www.openstreetmap.org/node/2780045653
145041213,https://www.openstreetmap.org/node/13767284443
144656035,https://www.openstreetmap.org/node/12660891542
144585085,https://www.openstreetmap.org/node/3331427776
144542001,https://www.openstreetmap.org/node/3985701984
144012556,https://www.openstreetmap.org/node/12344493920
143721309,https://www.openstreetmap.org/node/12133939617
143433995,https://www.openstreetmap.org/node/13375808055
143088238,https://www.openstreetmap.org/node/11005854426
142815444,https://www.openstreetmap.org/node/2327724042
142815118,https://www.openstreetmap.org/node/2326501362
142187700,https://www.openstreetmap.org/node/554797517
141505757,https://www.openstreetmap.org/node/353469160
141365761,https://www.openstreetmap.org/node/2198052032
141187660,https://www.openstreetmap.org/node/4408940096
140309845,https://www.openstreetmap.org/node/10935096569
140245134,https://www.openstreetmap.org/node/9815170173
138192912,https://www.openstreetmap.org/node/11993083766
136134025,https://www.openstreetmap.org/node/3760878479
134957937,https://www.openstreetmap.org/node/11161994590
134700522,https://www.openstreetmap.org/node/2423125062
134439562,https://www.openstreetmap.org/node/13821554406
133859764,https://www.openstreetmap.org/node/313753662
132596263,https://www.openstreetmap.org/node/1259587250
132060118,https://www.openstreetmap.org/node/2570232217
130953597,https://www.openstreetmap.org/node/353469160
130896553,https://www.openstreetmap.org/node/9922802696
129558400,https://www.openstreetmap.org/node/10935096569
129546444,https://www.openstreetmap.org/node/1500151302
129118124,https://www.openstreetmap.org/node/2570232217
128950501,https://www.openstreetmap.org/node/1259587250
128163347,https://www.openstreetmap.org/node/13892536456
127000371,https://www.openstreetmap.org/node/676026140
124984519,https://www.openstreetmap.org/node/8344369744
124968829,https://www.openstreetmap.org/node/8344369744
124672774,https://www.openstreetmap.org/node/5566642127
123736583,https://www.openstreetmap.org/node/3760878479
123667287,https://www.openstreetmap.org/node/12820904681
123346644,https://www.openstreetmap.org/node/13892536456
122927632,https://www.openstreetmap.org/node/13892536456
122610397,https://www.openstreetmap.org/node/4781618342
121897847,https://www.openstreetmap.org/node/1419409788
119820642,https://www.openstreetmap.org/node/2218474054
118973769,https://www.openstreetmap.org/node/3394098031
118363898,https://www.openstreetmap.org/node/11991211899
118363459,https://www.openstreetmap.org/node/11991408562
118244505,https://www.openstreetmap.org/node/7954386115
117882498,https://www.openstreetmap.org/node/13274209501
117784764,https://www.openstreetmap.org/node/2811001427
117368171,https://www.openstreetmap.org/node/1419409787
117145775,https://www.openstreetmap.org/node/11709307205
116320558,https://www.openstreetmap.org/node/10935096569
116316623,https://www.openstreetmap.org/node/5940861986
115473125,https://www.openstreetmap.org/node/1419409788
114788437,https://www.openstreetmap.org/node/10911564739
114616972,https://www.openstreetmap.org/node/467730917
114144131,https://www.openstreetmap.org/node/9922802696
114139635,https://www.openstreetmap.org/node/9922802696
113990108,https://www.openstreetmap.org/node/10935096569
113752724,https://www.openstreetmap.org/node/2423125062
113736743,https://www.openstreetmap.org/node/3985701984
113697996,https://www.openstreetmap.org/node/3270091965
112609523,https://www.openstreetmap.org/node/5895219394
112105142,https://www.openstreetmap.org/node/10935096569
111926538,https://www.openstreetmap.org/node/5595234842
111904186,https://www.openstreetmap.org/node/1259587250
111117643,https://www.openstreetmap.org/node/5595234842
110882565,https://www.openstreetmap.org/node/6095571785
109958541,https://www.openstreetmap.org/node/12663083889
109903992,https://www.openstreetmap.org/node/13850754231
109199688,https://www.openstreetmap.org/node/10935096569
108976090,https://www.openstreetmap.org/node/6689054985
108625055,https://www.openstreetmap.org/node/10935096569
108423252,https://www.openstreetmap.org/node/1721577600
107980863,https://www.openstreetmap.org/node/8344369744
107950955,https://www.openstreetmap.org/node/13892574683
107114662,https://www.openstreetmap.org/node/8651709101
107076110,https://www.openstreetmap.org/node/7161353478
106940261,https://www.openstreetmap.org/node/11244368030
106791729,https://www.openstreetmap.org/node/13892574683
106669377,https://www.openstreetmap.org/node/676026140
106638425,https://www.openstreetmap.org/node/11460965392
106587395,https://www.openstreetmap.org/node/5595234842
106576664,https://www.openstreetmap.org/node/8344369744
106155334,https://www.openstreetmap.org/node/13375808055
106155271,https://www.openstreetmap.org/node/13375808054
105770891,https://www.openstreetmap.org/node/11993067611
105477597,https://www.openstreetmap.org/node/3760878479
105023219,https://www.openstreetmap.org/node/676026140
104351880,https://www.openstreetmap.org/node/676026140
104276521,https://www.openstreetmap.org/node/6209432005
104207936,https://www.openstreetmap.org/node/2627623829
104206896,https://www.openstreetmap.org/node/10935096569
104100324,https://www.openstreetmap.org/node/3760878479
104079386,https://www.openstreetmap.org/node/683216135
103971105,https://www.openstreetmap.org/node/13892536456
103753338,https://www.openstreetmap.org/node/5895219394
103053281,https://www.openstreetmap.org/node/4472974820
102548281,https://www.openstreetmap.org/node/8651709101
101379654,https://www.openstreetmap.org/node/6920880887
101126241,https://www.openstreetmap.org/node/5595234842
101093080,https://www.openstreetmap.org/node/4565394685
101093068,https://www.openstreetmap.org/node/4565394685
99791390,https://www.openstreetmap.org/node/455984558
98852372,https://www.openstreetmap.org/node/3855696279
97310727,https://www.openstreetmap.org/node/3331427776
96892561,https://www.openstreetmap.org/node/4433440050
95284916,https://www.openstreetmap.org/node/4565394685
94967275,https://www.openstreetmap.org/node/5595234842
93844727,https://www.openstreetmap.org/node/13892574683
93459688,https://www.openstreetmap.org/node/2578570938
93114706,https://www.openstreetmap.org/node/2423125062
92971081,https://www.openstreetmap.org/node/10313642341
91573106,https://www.openstreetmap.org/node/13775586492
91314396,https://www.openstreetmap.org/node/450143062
91230776,https://www.openstreetmap.org/node/3948932700
91184079,https://www.openstreetmap.org/node/12633097652
91077791,https://www.openstreetmap.org/node/5566642127
87176015,https://www.openstreetmap.org/node/502431115
86744253,https://www.openstreetmap.org/node/12820904681
86460111,https://www.openstreetmap.org/node/5566642127
85956919,https://www.openstreetmap.org/node/5595234842
85460535,https://www.openstreetmap.org/node/1432266529
84664001,https://www.openstreetmap.org/node/11005854426
83928295,https://www.openstreetmap.org/node/8891038209
83612602,https://www.openstreetmap.org/node/4565394685
83554202,https://www.openstreetmap.org/node/5940861986
81683694,https://www.openstreetmap.org/node/4565394685
80730277,https://www.openstreetmap.org/node/12633097652
80610681,https://www.openstreetmap.org/node/2769312531
80170331,https://www.openstreetmap.org/node/676026140
79039540,https://www.openstreetmap.org/node/7954386115
78614679,https://www.openstreetmap.org/node/3131913605
78365046,https://www.openstreetmap.org/node/3948932693
78363600,https://www.openstreetmap.org/node/3948932709
78335884,https://www.openstreetmap.org/node/10271230881
78330316,https://www.openstreetmap.org/node/3948932724
78103232,https://www.openstreetmap.org/node/3485216425
77091804,https://www.openstreetmap.org/node/6095571785
76498013,https://www.openstreetmap.org/node/13775694719
75649694,https://www.openstreetmap.org/node/5595234842
75492303,https://www.openstreetmap.org/node/5595234842
75461673,https://www.openstreetmap.org/node/10911564739
74482320,https://www.openstreetmap.org/node/6209432005
74223351,https://www.openstreetmap.org/node/2578570938
73930297,https://www.openstreetmap.org/node/3948932696
73787190,https://www.openstreetmap.org/node/5595234842
73326785,https://www.openstreetmap.org/node/8891038209
73282332,https://www.openstreetmap.org/node/8605609491
72313198,https://www.openstreetmap.org/node/5595234842
72313093,https://www.openstreetmap.org/node/5595234842
72265671,https://www.openstreetmap.org/node/5595234842
72051069,https://www.openstreetmap.org/node/5595234842
71961082,https://www.openstreetmap.org/node/13892536456
71886686,https://www.openstreetmap.org/node/13892536456
71600207,https://www.openstreetmap.org/node/9922802696
70998205,https://www.openstreetmap.org/node/2694265433
70988225,https://www.openstreetmap.org/node/8344369744
70514416,https://www.openstreetmap.org/node/3244460373
70352046,https://www.openstreetmap.org/node/502431115
70299362,https://www.openstreetmap.org/node/1419409787
70009391,https://www.openstreetmap.org/node/5624084691
69612090,https://www.openstreetmap.org/node/12492483351
69571590,https://www.openstreetmap.org/node/12633097652
69505036,https://www.openstreetmap.org/node/11447533836
69053937,https://www.openstreetmap.org/node/3244460373
68926675,https://www.openstreetmap.org/node/9922802696
68911083,https://www.openstreetmap.org/node/11447553430
68648441,https://www.openstreetmap.org/node/4565394685
68294174,https://www.openstreetmap.org/node/8344369744
68293084,https://www.openstreetmap.org/node/8344369744
67849509,https://www.openstreetmap.org/node/12133939617
67682633,https://www.openstreetmap.org/node/4472974820
67646091,https://www.openstreetmap.org/node/10911564739
67086385,https://www.openstreetmap.org/node/502431115
66968507,https://www.openstreetmap.org/node/4472974820
65913030,https://www.openstreetmap.org/node/11461009132
65602704,https://www.openstreetmap.org/node/4565394685
65569385,https://www.openstreetmap.org/node/676026140
65496897,https://www.openstreetmap.org/node/2767057311
65033779,https://www.openstreetmap.org/node/9998163070
64673504,https://www.openstreetmap.org/node/6635516819
64300751,https://www.openstreetmap.org/node/6095571785
63892441,https://www.openstreetmap.org/node/4472974820
63350150,https://www.openstreetmap.org/node/2578570938
63343777,https://www.openstreetmap.org/node/12663083889
62597018,https://www.openstreetmap.org/node/10258638083
62380041,https://www.openstreetmap.org/node/1901983362
60984271,https://www.openstreetmap.org/node/2780045653
60983232,https://www.openstreetmap.org/node/11663252482
60065098,https://www.openstreetmap.org/node/502431115
59990893,https://www.openstreetmap.org/node/2218474054
57941507,https://www.openstreetmap.org/node/5895219394
57212772,https://www.openstreetmap.org/node/554797517
56776870,https://www.openstreetmap.org/node/12820904681
56319178,https://www.openstreetmap.org/node/9220720716
55182972,https://www.openstreetmap.org/node/5895219394
51937996,https://www.openstreetmap.org/node/8434103225
50655699,https://www.openstreetmap.org/node/2218474054
48981530,https://www.openstreetmap.org/node/1901983362
46148392,https://www.openstreetmap.org/node/2355643027
45763322,https://www.openstreetmap.org/node/11162065508
45477510,https://www.openstreetmap.org/node/455984558
40867884,https://www.openstreetmap.org/node/3760878479
39840070,https://www.openstreetmap.org/node/5595234842
39778157,https://www.openstreetmap.org/node/12633097652
39314958,https://www.openstreetmap.org/node/1419409788
39116617,https://www.openstreetmap.org/node/5595234842
38610038,https://www.openstreetmap.org/node/11461009132
38255343,https://www.openstreetmap.org/node/10935096569
37761664,https://www.openstreetmap.org/node/6635516819
37648205,https://www.openstreetmap.org/node/502431115
37630808,https://www.openstreetmap.org/node/6635516819
36736000,https://www.openstreetmap.org/node/676026140
36448607,https://www.openstreetmap.org/node/4565394685
35683184,https://www.openstreetmap.org/node/4810238838
34867050,https://www.openstreetmap.org/node/11244368030
33668062,https://www.openstreetmap.org/node/5595234842
33194565,https://www.openstreetmap.org/node/11140177384
32084171,https://www.openstreetmap.org/node/1721577600
30936789,https://www.openstreetmap.org/node/1259587250
29230875,https://www.openstreetmap.org/node/2780045653
28550451,https://www.openstreetmap.org/node/5595234842
28240558,https://www.openstreetmap.org/node/1901983362
27868410,https://www.openstreetmap.org/node/11474757433
26976377,https://www.openstreetmap.org/node/5895219394
26976350,https://www.openstreetmap.org/node/5895219394
25819522,https://www.openstreetmap.org/node/4565394685
25411018,https://www.openstreetmap.org/node/10935096569
24885137,https://www.openstreetmap.org/node/13274209501
24764877,https://www.openstreetmap.org/node/1419409787
23120231,https://www.openstreetmap.org/node/13775694719
22837202,https://www.openstreetmap.org/node/2780045653
22586188,https://www.openstreetmap.org/node/5595234842
21607330,https://www.openstreetmap.org/node/5582271537
20875953,https://www.openstreetmap.org/node/4565394685
20487725,https://www.openstreetmap.org/node/12133939617
20326700,https://www.openstreetmap.org/node/6209432005
20301199,https://www.openstreetmap.org/node/3485216425
20215272,https://www.openstreetmap.org/node/12638684435
19932750,https://www.openstreetmap.org/node/6635516819
18939869,https://www.openstreetmap.org/node/13336212124
18687753,https://www.openstreetmap.org/node/2218474054
16875246,https://www.openstreetmap.org/node/1721577600
15665182,https://www.openstreetmap.org/node/4429089292
14675031,https://www.openstreetmap.org/node/2423125062
14376899,https://www.openstreetmap.org/node/1901983362
14367050,https://www.openstreetmap.org/node/8344369744
13388763,https://www.openstreetmap.org/node/12633097652
10664969,https://www.openstreetmap.org/node/1419409788
10361574,https://www.openstreetmap.org/node/11547491555
9155467,https://www.openstreetmap.org/node/1357054945
7888995,https://www.openstreetmap.org/node/4798034421
7391826,https://www.openstreetmap.org/node/2218474054
6493663,https://www.openstreetmap.org/node/10935096569
6039762,https://www.openstreetmap.org/node/6689054985
5497827,https://www.openstreetmap.org/node/313753662
4771356,https://www.openstreetmap.org/node/3760878479
4757071,https://www.openstreetmap.org/node/11043752460
3861364,https://www.openstreetmap.org/node/6832096587
3854271,https://www.openstreetmap.org/node/1419409788
3742565,https://www.openstreetmap.org/node/8344369744
3454732,https://www.openstreetmap.org/node/554797659
3114361,https://www.openstreetmap.org/node/8897430685
2986850,https://www.openstreetmap.org/node/4472974820
2382178,https://www.openstreetmap.org/node/6209432005
2353768,https://www.openstreetmap.org/node/6209432005
11107272,https://www.openstreetmap.org/node/502431115
11161941,https://www.openstreetmap.org/node/1901983362
1235585,https://www.openstreetmap.org/node/3760878479
1197885,https://www.openstreetmap.org/node/6635516819
20150955,https://www.openstreetmap.org/node/2025827845
20150952,https://www.openstreetmap.org/node/2025827845
769512,https://www.openstreetmap.org/node/683216135
10987984,https://www.openstreetmap.org/node/6635516819
562444,https://www.openstreetmap.org/node/2218474054
11042,https://www.openstreetmap.org/node/10935096569
