Family,Species name,Europe Category,Europe Endemic,EU27 Category,EU27 Endemic
GEOMETRIDAE,Scopula turbulentaria,LC,No,LC,No
GEOMETRIDAE,Scopula uberaria,DD,No,DD,No
GEOMETRIDAE,Scopula umbelaria,VU,No,VU,No
GEOMETRIDAE,Scopula vigilata,LC,No,LC,No
GEOMETRIDAE,Scopula villumi,DD,Yes,DD,Yes
GEOMETRIDAE,Scopula virgulata,NT,No,NT,No
GEOMETRIDAE,Scotopteryx alfacaria,DD,No,DD,No
GEOMETRIDAE,Scotopteryx angularia,VU,Yes,VU,No
GEOMETRIDAE,Scotopteryx bipunctaria,NT,No,NT,No
GEOMETRIDAE,Scotopteryx burgaria,DD,No,,No
GEOMETRIDAE,Scotopteryx chenopodiata,LC,No,LC,No
GEOMETRIDAE,Scotopteryx coarctaria,VU,No,VU,No
GEOMETRIDAE,Scotopteryx coelinaria,VU,Yes,VU,No
GEOMETRIDAE,Scotopteryx ignorata,LC,No,LC,No
GEOMETRIDAE,Scotopteryx luridata,VU,No,VU,No
GEOMETRIDAE,Scotopteryx moeniata,VU,No,VU,No
GEOMETRIDAE,Scotopteryx mucronata,VU,No,VU,No
GEOMETRIDAE,Scotopteryx obvallaria,LC,Yes,LC,Yes
GEOMETRIDAE,Scotopteryx octodurensis,VU,No,VU,No
GEOMETRIDAE,Scotopteryx olympia,DD,Yes,DD,No
GEOMETRIDAE,Scotopteryx peribolata,VU,No,VU,No
GEOMETRIDAE,Scotopteryx proximaria,LC,Yes,LC,Yes
GEOMETRIDAE,Scotopteryx vicinaria,VU,No,VU,No
GEOMETRIDAE,Selenia dentaria,LC,No,LC,No
GEOMETRIDAE,Selenia lunularia,LC,No,LC,No
GEOMETRIDAE,Selenia tetralunaria,LC,No,LC,No
GEOMETRIDAE,Selidosema ambustaria,VU,Yes,VU,Yes
GEOMETRIDAE,Selidosema brunnearia,NT,Yes,NT,No
GEOMETRIDAE,Selidosema erebaria,LC,No,LC,No
GEOMETRIDAE,Selidosema plumaria,NT,No,NT,No
GEOMETRIDAE,Selidosema pyrenaearia,LC,Yes,LC,Yes
GEOMETRIDAE,Selidosema taeniolaria,LC,Yes,LC,No
GEOMETRIDAE,Selidosema tamsi,DD,Yes,DD,Yes
GEOMETRIDAE,Siona lineata,LC,No,LC,No
GEOMETRIDAE,Solitanea mariae,LC,Yes,LC,Yes
GEOMETRIDAE,Spargania luctuata,LC,No,LC,No
GEOMETRIDAE,Spartopteryx kindermannaria,NA,No,,No
GEOMETRIDAE,Stamnodes depeculata,DD,No,DD,No
GEOMETRIDAE,Stegania cararia,LC,No,LC,No
GEOMETRIDAE,Stegania dalmataria,DD,No,,No
GEOMETRIDAE,Stegania dilectaria,LC,No,LC,No
GEOMETRIDAE,Stegania trimaculata,LC,No,LC,No
GEOMETRIDAE,Synopsia sociaria,LC,No,LC,No
GEOMETRIDAE,Tephronia bytinskii,LC,No,LC,No
GEOMETRIDAE,Tephronia codetaria,LC,No,LC,No
GEOMETRIDAE,Tephronia cyrnea,LC,Yes,LC,Yes
GEOMETRIDAE,Tephronia espaniola,LC,Yes,LC,Yes
GEOMETRIDAE,Tephronia lepraria,LC,No,LC,No
GEOMETRIDAE,Tephronia lhommaria,NT,No,NT,No
GEOMETRIDAE,Tephronia nuragica,DD,Yes,DD,Yes
GEOMETRIDAE,Tephronia psyloritaria,DD,Yes,DD,Yes
GEOMETRIDAE,Tephronia sepiaria,LC,Yes,LC,No
GEOMETRIDAE,Tephronia theophilaria,DD,Yes,DD,Yes
GEOMETRIDAE,Thalera fimbrialis,LC,No,LC,No
GEOMETRIDAE,Thera britannica,LC,No,LC,No
GEOMETRIDAE,Thera cembrae,NT,Yes,NT,No
GEOMETRIDAE,Thera cognata,LC,No,LC,No
GEOMETRIDAE,Thera cupressata,LC,No,LC,No
GEOMETRIDAE,Thera juniperata,LC,No,LC,No
GEOMETRIDAE,Thera obeliscata,LC,No,LC,No
GEOMETRIDAE,Thera variata,LC,No,LC,No
GEOMETRIDAE,Thera vetustata,LC,Yes,LC,No
GEOMETRIDAE,Therapis flavicaria,LC,No,LC,No
GEOMETRIDAE,Theria crypta,NA,No,,No
GEOMETRIDAE,Theria primaria,NT,Yes,NT,No
GEOMETRIDAE,Theria rupicapraria,VU,No,VU,No
GEOMETRIDAE,Thetidia plusiaria,LC,No,LC,No
GEOMETRIDAE,Thetidia sardinica,DD,Yes,DD,Yes
GEOMETRIDAE,Thetidia smaragdaria,LC,No,LC,No
GEOMETRIDAE,Timandra comae,LC,No,LC,No
GEOMETRIDAE,Timandra griseata,LC,No,LC,No
GEOMETRIDAE,Timandra rectistrigaria,DD,No,,No
GEOMETRIDAE,Toulgoetia cauteriata,LC,No,LC,No
GEOMETRIDAE,Trichopteryx carpinata,LC,No,LC,No
GEOMETRIDAE,Trichopteryx polycommata,LC,No,LC,No
GEOMETRIDAE,Triphosa dubitata,LC,No,LC,No
GEOMETRIDAE,Triphosa petronata,DD,Yes,DD,Yes
GEOMETRIDAE,Triphosa sabaudiata,NT,No,NT,No
GEOMETRIDAE,Triphosa tauteli,LC,Yes,LC,No
GEOMETRIDAE,Venusia blomeri,LC,No,LC,No
GEOMETRIDAE,Venusia cambrica,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe abrasaria,NT,No,NT,No
GEOMETRIDAE,Xanthorhoe annotinata,LC,No,NT,No
GEOMETRIDAE,Xanthorhoe biriviata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe decoloraria,VU,No,VU,No
GEOMETRIDAE,Xanthorhoe designata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe disjunctaria,LC,Yes,LC,Yes
GEOMETRIDAE,Xanthorhoe ferrugata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe fluctuata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe friedrichi,DD,Yes,DD,Yes
GEOMETRIDAE,Xanthorhoe iberica,LC,Yes,LC,Yes
GEOMETRIDAE,Xanthorhoe inaequata,LC,Yes,LC,Yes
GEOMETRIDAE,Xanthorhoe incursata,LC,Yes,LC,No
GEOMETRIDAE,Xanthorhoe majorata,DD,No,,No
GEOMETRIDAE,Xanthorhoe montanata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe oxybiata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe pederi,DD,Yes,DD,Yes
GEOMETRIDAE,Xanthorhoe pseudoannotinata,DD,No,,No
GEOMETRIDAE,Xanthorhoe quadrifasiata,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe rupicola,LC,Yes,LC,Yes
GEOMETRIDAE,Xanthorhoe sardisjuncta,DD,Yes,DD,Yes
GEOMETRIDAE,Xanthorhoe skoui,DD,Yes,DD,Yes
GEOMETRIDAE,Xanthorhoe spadicearia,LC,No,LC,No
GEOMETRIDAE,Xanthorhoe uralensis,DD,Yes,DD,No
GEOMETRIDAE,Xanthorhoe vidanoi,LC,Yes,LC,Yes
GEOMETRIDAE,Xenochlorodes magna,DD,Yes,DD,Yes
GEOMETRIDAE,Xenochlorodes nubigena,LC,Yes,LC,Yes
GEOMETRIDAE,Xenochlorodes olympiaria,LC,No,LC,No
GEOMETRIDAE,Yezognophos dilucidaria,LC,No,LC,No
GEOMETRIDAE,Yezognophos serotinaria,NT,Yes,NT,No
GEOMETRIDAE,Yezognophos sproengertsi,EN,Yes,EN,Yes
GEOMETRIDAE,Yezognophos vittaria,LC,No,LC,No
GEOMETRIDAE,Zernyia granataria,LC,Yes,LC,Yes
GLYPHIPTERIGIDAE,Glyphipterix loricatella,NT,No,NT,No
HEPIALIDAE,Gazoryctra ganna,LC,No,LC,No
HEPIALIDAE,Gazoryctra uralensis,EN,No,CR,No
HEPIALIDAE,Hepialus humuli,LC,No,LC,No
HEPIALIDAE,Korscheltellus castillanus,DD,Yes,DD,Yes
HEPIALIDAE,Korscheltellus fusconebulosa,LC,No,LC,No
HEPIALIDAE,Korscheltellus lupulina,LC,No,LC,No
HEPIALIDAE,Pharmacis aemilianus,LC,Yes,LC,Yes
HEPIALIDAE,Pharmacis anselminae,DD,Yes,DD,Yes
HEPIALIDAE,Pharmacis bertrandi,VU,Yes,VU,Yes
HEPIALIDAE,Pharmacis cantabricus,DD,Yes,DD,Yes
HEPIALIDAE,Pharmacis carna,NT,Yes,NT,No
HEPIALIDAE,Pharmacis claudiae,DD,Yes,DD,Yes
HEPIALIDAE,Pharmacis pyrenaicus,VU,Yes,VU,No
HEPIALIDAE,Phymatopus hecta,LC,No,LC,No
HEPIALIDAE,Triodia adriaticus,DD,Yes,DD,No
HEPIALIDAE,Triodia amasinus,NT,No,NT,No
HEPIALIDAE,Triodia sylvina,LC,No,LC,No
HETEROGYNIDAE,Heterogynis affinis,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis andalusica,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis canalensis,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis chapmani,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis cynetis,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis dubia,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis eremita,LC,Yes,LC,Yes
HETEROGYNIDAE,Heterogynis paradoxa,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis penella,LC,Yes,LC,Yes
HETEROGYNIDAE,Heterogynis rakosyi,LC,Yes,LC,Yes
HETEROGYNIDAE,Heterogynis segurana,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis sondereggeri,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis valdeblorensis,EN,Yes,EN,Yes
HETEROGYNIDAE,Heterogynis yerayi,DD,Yes,DD,Yes
HETEROGYNIDAE,Heterogynis zikici,DD,Yes,DD,No
LASIOCAMPIDAE,Chilena sordida,DD,No,,No
LASIOCAMPIDAE,Chondrostega escobesae,DD,Yes,DD,Yes
LASIOCAMPIDAE,Chondrostega pastrana,DD,No,DD,No
LASIOCAMPIDAE,Chondrostega vandalicia,LC,Yes,LC,Yes
LASIOCAMPIDAE,Cosmotriche lobulina,NT,No,NT,No
LASIOCAMPIDAE,Dendrolimus pini,LC,No,LC,No
LASIOCAMPIDAE,Dendrolimus sibiricus,DD,Yes,,No
LASIOCAMPIDAE,Eriogaster arbusculae,EN,Yes,EN,No
LASIOCAMPIDAE,Eriogaster catax,VU,No,VU,No
LASIOCAMPIDAE,Eriogaster henkei,DD,No,,No
LASIOCAMPIDAE,Eriogaster inspersa,DD,No,DD,No
LASIOCAMPIDAE,Eriogaster lanestris,NT,No,NT,No
LASIOCAMPIDAE,Eriogaster neogena,DD,No,,No
LASIOCAMPIDAE,Eriogaster rimicola,NT,No,NT,No
LASIOCAMPIDAE,Euthrix potatoria,LC,No,LC,No
LASIOCAMPIDAE,Gastropacha populifolia,NT,No,NT,No
LASIOCAMPIDAE,Gastropacha quercifolia,LC,No,LC,No
LASIOCAMPIDAE,Gufria limosa,LC,No,LC,No
LASIOCAMPIDAE,Lasiocampa eversmanni,DD,No,DD,No
LASIOCAMPIDAE,Lasiocampa grandis,DD,No,DD,No
LASIOCAMPIDAE,Lasiocampa quercus,LC,No,LC,No
LASIOCAMPIDAE,Lasiocampa serrula,LC,No,LC,No
LASIOCAMPIDAE,Lasiocampa terreni,DD,No,DD,No
LASIOCAMPIDAE,Lasiocampa trifolii,LC,No,LC,No
LASIOCAMPIDAE,Macrothylacia digramma,LC,No,LC,No
LASIOCAMPIDAE,Macrothylacia rubi,LC,No,LC,No
LASIOCAMPIDAE,Malacosoma alpicola,VU,No,VU,No
LASIOCAMPIDAE,Malacosoma castrensis,LC,No,LC,No
LASIOCAMPIDAE,Malacosoma franconica,VU,No,EN,No
LASIOCAMPIDAE,Malacosoma laurae,VU,Yes,VU,Yes
LASIOCAMPIDAE,Malacosoma neustria,LC,No,LC,No
LASIOCAMPIDAE,Odonestis pruni,LC,No,NT,No
LASIOCAMPIDAE,Pachypasa otus,DD,No,DD,No
LASIOCAMPIDAE,Phyllodesma ilicifolia,NT,No,NT,No
LASIOCAMPIDAE,Phyllodesma japonica,LC,No,LC,No
LASIOCAMPIDAE,Phyllodesma joannisi,DD,No,,No
LASIOCAMPIDAE,Phyllodesma kermesifolia,LC,Yes,LC,Yes
LASIOCAMPIDAE,Phyllodesma suberifolia,LC,No,LC,No
LASIOCAMPIDAE,Phyllodesma tremulifolia,NT,No,NT,No
LASIOCAMPIDAE,Poecilocampa alpina,LC,No,LC,No
LASIOCAMPIDAE,Poecilocampa populi,LC,No,LC,No
LASIOCAMPIDAE,Psilogaster loti,LC,No,LC,No
LASIOCAMPIDAE,Streblote panda,LC,No,LC,No
LASIOCAMPIDAE,Trichiura castiliana,LC,No,LC,No
LASIOCAMPIDAE,Trichiura crataegi,LC,No,LC,No
LASIOCAMPIDAE,Trichiura ilicis,LC,No,LC,No
LASIOCAMPIDAE,Trichiura verenae,DD,No,DD,No
LIMACODIDAE,Apoda limacodes,LC,No,LC,No
LIMACODIDAE,Heterogenea asella,VU,No,VU,No
LIMACODIDAE,Hoyosia codeti,LC,No,LC,No
LIMACODIDAE,Hoyosia cretica,LC,No,LC,No
LIMACODIDAE,Parasa sinica,DD,No,,No
NOCTUIDAE,Abrostola agnorista,LC,No,LC,No
NOCTUIDAE,Abrostola asclepiadis,VU,No,VU,No
NOCTUIDAE,Abrostola canariensis,LC,Yes,LC,Yes
NOCTUIDAE,Abrostola clarissa,NA,No,NA,No
NOCTUIDAE,Abrostola tripartita,LC,No,LC,No
NOCTUIDAE,Abrostola triplasia,LC,No,LC,No
NOCTUIDAE,Acontia biskrensis,NA,No,NA,No
NOCTUIDAE,Acontia lucida,LC,No,LC,No
NOCTUIDAE,Acontia melanura,LC,No,LC,No
NOCTUIDAE,Acontia titania,VU,No,VU,No
NOCTUIDAE,Acontia trabealis,LC,No,LC,No
NOCTUIDAE,Acontia viridisquama,LC,Yes,LC,Yes
NOCTUIDAE,Acontiola lascivalis,DD,No,DD,No
NOCTUIDAE,Acontiola moldavicola,NT,No,NT,No
NOCTUIDAE,Acosmetia caliginosa,NT,No,EN,No
NOCTUIDAE,Acrapex taurica,DD,No,DD,No
NOCTUIDAE,Acrobyla kneuckeri,NA,No,NA,No
NOCTUIDAE,Acronicta aceris,LC,No,LC,No
NOCTUIDAE,Acronicta alni,LC,No,LC,No
NOCTUIDAE,Acronicta auricoma,LC,No,LC,No
NOCTUIDAE,Acronicta cinerea,LC,No,LC,No
NOCTUIDAE,Acronicta cuspis,LC,No,LC,No
NOCTUIDAE,Acronicta euphorbiae,LC,No,LC,No
NOCTUIDAE,Acronicta leporina,LC,No,LC,No
NOCTUIDAE,Acronicta megacephala,LC,No,LC,No
NOCTUIDAE,Acronicta menyanthidis,LC,No,LC,No
NOCTUIDAE,Acronicta orientalis,DD,No,DD,No
NOCTUIDAE,Acronicta psi,LC,No,LC,No
NOCTUIDAE,Acronicta rumicis,LC,No,LC,No
NOCTUIDAE,Acronicta strigosa,LC,No,LC,No
NOCTUIDAE,Acronicta tridens,LC,No,LC,No
NOCTUIDAE,Actebia fennica,EN,No,EN,No
NOCTUIDAE,Actebia fugax,VU,No,VU,No
NOCTUIDAE,Actebia multifida,EN,No,EN,No
NOCTUIDAE,Actebia photophila,DD,No,DD,No
NOCTUIDAE,Actebia praecox,NT,No,NT,No
NOCTUIDAE,Actebia squalida,DD,No,,No
NOCTUIDAE,Actinotia polyodon,LC,No,LC,No
NOCTUIDAE,Actinotia radiosa,VU,No,VU,No
NOCTUIDAE,Aedia funesta,LC,No,LC,No
NOCTUIDAE,Aedia leucomelas,LC,No,LC,No
NOCTUIDAE,Aedophron phlebophora,DD,No,,No
NOCTUIDAE,Aedophron rhodites,DD,No,DD,No
NOCTUIDAE,Aegle agatha,DD,Yes,DD,No
NOCTUIDAE,Aegle exquisita,DD,No,,No
NOCTUIDAE,Aegle kaekeritziana,NT,No,NT,No
NOCTUIDAE,Aegle pallida,DD,No,DD,No
NOCTUIDAE,Aegle semicana,LC,No,LC,No
NOCTUIDAE,Aegle vespertinalis,LC,No,LC,No
NOCTUIDAE,Agrochola blidaensis,VU,No,VU,No
NOCTUIDAE,Agrochola castanea,DD,No,DD,No
NOCTUIDAE,Agrochola consueta,DD,No,,No
NOCTUIDAE,Agrochola deleta,DD,No,DD,No
NOCTUIDAE,Agrochola gratiosa,LC,No,DD,No
NOCTUIDAE,Agrochola haematidea,LC,No,LC,No
NOCTUIDAE,Agrochola helvola,LC,No,LC,No
NOCTUIDAE,Agrochola humilis,LC,No,LC,No
NOCTUIDAE,Agrochola kindermannii,LC,Yes,LC,No
NOCTUIDAE,Agrochola lactiflora,EN,No,EN,No
NOCTUIDAE,Agrochola laevis,NT,No,NT,No
NOCTUIDAE,Agrochola litura,LC,No,LC,No
NOCTUIDAE,Agrochola lota,LC,No,LC,No
NOCTUIDAE,Agrochola lunosa,LC,No,LC,No
NOCTUIDAE,Agrochola luteogrisea,DD,No,DD,No
NOCTUIDAE,Agrochola lychnidis,LC,No,LC,No
NOCTUIDAE,Agrochola macilenta,LC,No,LC,No
NOCTUIDAE,Agrochola mansueta,LC,No,LC,No
NOCTUIDAE,Agrochola meridionalis,LC,No,LC,No
NOCTUIDAE,Agrochola nitida,LC,No,LC,No
NOCTUIDAE,Agrochola orejoni,LC,Yes,LC,Yes
NOCTUIDAE,Agrochola orientalis,DD,Yes,DD,Yes
NOCTUIDAE,Agrochola osthelderi,DD,No,DD,No
NOCTUIDAE,Agrochola pistacinoides,LC,Yes,LC,No
NOCTUIDAE,Agrochola prolai,NT,Yes,NT,Yes
NOCTUIDAE,Agrochola rupicapra,DD,No,DD,No
NOCTUIDAE,Agrochola ruticilla,LC,No,LC,No
NOCTUIDAE,Agrochola schreieri,DD,No,DD,No
NOCTUIDAE,Agrochola thurneri,DD,Yes,DD,No
NOCTUIDAE,Agrotis alexandriensis,LC,No,LC,No
NOCTUIDAE,Agrotis atrux,DD,Yes,DD,Yes
NOCTUIDAE,Agrotis bigramma,LC,No,LC,No
NOCTUIDAE,Agrotis boeticus,LC,No,LC,No
NOCTUIDAE,Agrotis catalaunensis,LC,No,LC,No
NOCTUIDAE,Agrotis characteristica,DD,No,,No
NOCTUIDAE,Agrotis charoae,LC,Yes,LC,Yes
NOCTUIDAE,Agrotis chretieni,LC,Yes,LC,Yes
NOCTUIDAE,Agrotis cinerea,LC,No,LC,No
NOCTUIDAE,Agrotis clavis,LC,No,LC,No
NOCTUIDAE,Agrotis corralejoi,NT,Yes,NT,Yes
NOCTUIDAE,Agrotis desertorum,LC,No,,No
NOCTUIDAE,Agrotis endogaea,VU,No,VU,No
NOCTUIDAE,Agrotis exclamationis,LC,No,LC,No
NOCTUIDAE,Agrotis fatidica,LC,No,LC,No
NOCTUIDAE,Agrotis fortunata,DD,Yes,DD,Yes
NOCTUIDAE,Agrotis frater,DD,No,,No
NOCTUIDAE,Agrotis garretasorum,DD,Yes,DD,Yes
NOCTUIDAE,Agrotis graslinii,NT,No,NT,No
NOCTUIDAE,Agrotis herzogi,NA,No,NA,No
NOCTUIDAE,Agrotis ipsilon,LC,No,LC,No
NOCTUIDAE,Agrotis iremeli,DD,Yes,,No
NOCTUIDAE,Agrotis lanzarotensis,LC,No,LC,No
NOCTUIDAE,Agrotis lasserrei,DD,No,DD,No
NOCTUIDAE,Agrotis lata,LC,No,LC,No
NOCTUIDAE,Agrotis mayrorum,LC,Yes,LC,Yes
NOCTUIDAE,Agrotis mazeli,VU,Yes,VU,Yes
NOCTUIDAE,Agrotis obesa,LC,No,LC,No
NOCTUIDAE,Agrotis pierreti,DD,No,DD,No
NOCTUIDAE,Agrotis proverai,CR,Yes,CR,Yes
NOCTUIDAE,Agrotis psammocharis,DD,No,DD,No
NOCTUIDAE,Agrotis puta,LC,No,LC,No
NOCTUIDAE,Agrotis ripae,VU,No,VU,No
NOCTUIDAE,Agrotis ruta,DD,No,,No
NOCTUIDAE,Agrotis rutae,LC,Yes,LC,Yes
NOCTUIDAE,Agrotis sabine,DD,Yes,DD,Yes
NOCTUIDAE,Agrotis sabulosa,LC,Yes,LC,Yes
NOCTUIDAE,Agrotis schawerdai,DD,Yes,DD,Yes
NOCTUIDAE,Agrotis segetum,LC,No,LC,No
NOCTUIDAE,Agrotis simplonia,VU,Yes,VU,No
NOCTUIDAE,Agrotis spinifera,LC,No,LC,No
NOCTUIDAE,Agrotis subspinifera,NA,No,NA,No
NOCTUIDAE,Agrotis trifurca,LC,No,DD,No
NOCTUIDAE,Agrotis trux,LC,No,LC,No
NOCTUIDAE,Agrotis turatii,LC,Yes,LC,Yes
NOCTUIDAE,Agrotis vestigialis,LC,No,LC,No
NOCTUIDAE,Agrotis villosus,DD,No,,No
NOCTUIDAE,Agrotis yelai,EN,Yes,EN,Yes
NOCTUIDAE,Allophyes alfaroi,LC,Yes,LC,No
NOCTUIDAE,Allophyes asiatica,DD,No,DD,No
NOCTUIDAE,Allophyes corsica,LC,Yes,LC,Yes
NOCTUIDAE,Allophyes cretica,LC,Yes,LC,Yes
NOCTUIDAE,Allophyes oxyacanthae,LC,No,LC,No
NOCTUIDAE,Alvaradoia disjecta,LC,Yes,LC,Yes
NOCTUIDAE,Alvaradoia numerica,LC,Yes,LC,Yes
NOCTUIDAE,Amephana anarrhini,LC,Yes,LC,Yes
NOCTUIDAE,Amephana aurita,LC,No,LC,No
NOCTUIDAE,Amephana dalmatica,LC,No,LC,No
NOCTUIDAE,Ammoconia aholai,DD,Yes,DD,Yes
NOCTUIDAE,Ammoconia caecimacula,LC,No,LC,No
NOCTUIDAE,Ammoconia reisseri,LC,Yes,LC,Yes
NOCTUIDAE,Ammoconia senex,NT,No,NT,No
NOCTUIDAE,Ammopolia witzenmanni,LC,No,LC,No
NOCTUIDAE,Amphipoea crinanensis,LC,No,LC,No
NOCTUIDAE,Amphipoea fucosa,LC,No,LC,No
NOCTUIDAE,Amphipoea lucens,LC,No,LC,No
NOCTUIDAE,Amphipoea oculea,LC,No,LC,No
NOCTUIDAE,Amphipyra berbera,LC,No,LC,No
NOCTUIDAE,Amphipyra cinnamomea,VU,No,VU,No
NOCTUIDAE,Amphipyra effusa,LC,No,LC,No
NOCTUIDAE,Amphipyra livida,LC,No,LC,No
NOCTUIDAE,Amphipyra micans,LC,No,DD,No
NOCTUIDAE,Amphipyra molybdea,NA,No,,No
NOCTUIDAE,Amphipyra perflua,LC,No,LC,No
NOCTUIDAE,Amphipyra pyramidea,LC,No,LC,No
NOCTUIDAE,Amphipyra stix,LC,No,LC,No
NOCTUIDAE,Amphipyra tetra,NT,No,NT,No
NOCTUIDAE,Amphipyra tragopoginis,LC,No,LC,No
NOCTUIDAE,Amyna axis,NA,No,NA,No
NOCTUIDAE,Anaplectoides prasina,LC,No,LC,No
NOCTUIDAE,Anarta actinobola,DD,No,,No
NOCTUIDAE,Anarta colletti,NT,No,,No
NOCTUIDAE,Anarta deserticola,NA,No,NA,No
NOCTUIDAE,Anarta dianthi,LC,No,LC,No
NOCTUIDAE,Anarta gredosi,NT,Yes,NT,Yes
NOCTUIDAE,Anarta halolimna,DD,No,,No
NOCTUIDAE,Anarta hoplites,DD,No,,No
NOCTUIDAE,Anarta melanopa,LC,No,LC,No
NOCTUIDAE,Anarta mendax,DD,No,DD,No
NOCTUIDAE,Anarta myrtilli,LC,No,LC,No
NOCTUIDAE,Anarta odontites,LC,No,LC,No
NOCTUIDAE,Anarta pugnax,LC,No,LC,No
NOCTUIDAE,Anarta sabulorum,NA,No,NA,No
NOCTUIDAE,Anarta sodae,LC,No,LC,No
NOCTUIDAE,Anarta stigmosa,VU,No,VU,No
NOCTUIDAE,Anarta trifolii,LC,No,LC,No
NOCTUIDAE,Anorthoa munda,LC,No,LC,No
NOCTUIDAE,Anthracia ephialtes,LC,No,LC,No
NOCTUIDAE,Anthracia eriopoda,LC,No,LC,No
NOCTUIDAE,Antitype chi,LC,No,LC,No
NOCTUIDAE,Antitype jonis,VU,No,VU,No
NOCTUIDAE,Antitype suda,VU,Yes,VU,No
NOCTUIDAE,Apamea alpigena,LC,No,LC,No
NOCTUIDAE,Apamea anceps,LC,No,LC,No
NOCTUIDAE,Apamea aquila,LC,No,LC,No
NOCTUIDAE,Apamea arabs,LC,No,LC,No
NOCTUIDAE,Apamea baischi,DD,Yes,DD,Yes
NOCTUIDAE,Apamea crenata,LC,No,LC,No
NOCTUIDAE,Apamea epomidion,LC,No,LC,No
NOCTUIDAE,Apamea exulis,LC,No,NA,No
NOCTUIDAE,Apamea ferrago,LC,No,,No
NOCTUIDAE,Apamea furva,LC,No,LC,No
NOCTUIDAE,Apamea groenlandica,DD,No,,No
NOCTUIDAE,Apamea illyria,LC,No,LC,No
NOCTUIDAE,Apamea kuusamoensis,LC,Yes,LC,No
NOCTUIDAE,Apamea lateritia,LC,No,LC,No
NOCTUIDAE,Apamea leucodon,DD,No,,No
NOCTUIDAE,Apamea lithoxylaea,LC,No,LC,No
NOCTUIDAE,Apamea maillardi,LC,Yes,LC,No
NOCTUIDAE,Apamea michielii,DD,Yes,DD,No
NOCTUIDAE,Apamea minoica,LC,Yes,LC,Yes
NOCTUIDAE,Apamea monoglypha,LC,No,LC,No
NOCTUIDAE,Apamea oblonga,NT,No,NT,No
NOCTUIDAE,Apamea platinea,VU,No,VU,No
NOCTUIDAE,Apamea ramonae,EN,Yes,EN,Yes
NOCTUIDAE,Apamea remissa,LC,No,LC,No
NOCTUIDAE,Apamea rubrirena,LC,No,LC,No
NOCTUIDAE,Apamea scolopacina,LC,No,LC,No
NOCTUIDAE,Apamea sicula,LC,No,LC,No
NOCTUIDAE,Apamea sordens,LC,No,LC,No
NOCTUIDAE,Apamea sphagnicola,EN,Yes,EN,Yes
NOCTUIDAE,Apamea sublustris,LC,No,LC,No
NOCTUIDAE,Apamea syriaca,LC,No,LC,No
NOCTUIDAE,Apamea unanimis,LC,No,LC,No
NOCTUIDAE,Apamea zeta,LC,No,LC,No
NOCTUIDAE,Apaustis rupicola,VU,No,VU,No
NOCTUIDAE,Aporophyla australis,LC,No,LC,No
NOCTUIDAE,Aporophyla canescens,LC,No,LC,No
NOCTUIDAE,Aporophyla chioleuca,LC,No,LC,No
NOCTUIDAE,Aporophyla lueneburgensis,LC,Yes,LC,No
NOCTUIDAE,Aporophyla lutulenta,LC,No,LC,No
NOCTUIDAE,Aporophyla nigra,LC,No,LC,No
NOCTUIDAE,Apterogenum ypsillon,LC,No,LC,No
NOCTUIDAE,Archanara dissoluta,LC,No,LC,No
NOCTUIDAE,Archanara neurica,VU,No,VU,No
NOCTUIDAE,Arenostola phragmitidis,LC,No,LC,No
NOCTUIDAE,Argyrogramma fracta,NA,No,NA,No
NOCTUIDAE,Argyrogramma signata,NA,No,NA,No
NOCTUIDAE,Argyrospila succinea,DD,No,,No
NOCTUIDAE,Armada panaceorum,NA,No,NA,No
NOCTUIDAE,Asteroscopus sphinx,LC,No,LC,No
NOCTUIDAE,Asteroscopus syriaca,DD,No,DD,No
NOCTUIDAE,Atethmia algirica,LC,No,LC,No
NOCTUIDAE,Atethmia ambusta,LC,No,LC,No
NOCTUIDAE,Atethmia centrago,LC,No,LC,No
NOCTUIDAE,Athetis furvula,LC,No,LC,No
NOCTUIDAE,Athetis gluteosa,NT,No,NT,No
NOCTUIDAE,Athetis hospes,LC,No,LC,No
NOCTUIDAE,Athetis lepigone,LC,No,LC,No
NOCTUIDAE,Athetis pallustris,LC,No,LC,No
NOCTUIDAE,Atypha pulmonaris,LC,No,LC,No
NOCTUIDAE,Auchmis detersa,LC,No,LC,No
NOCTUIDAE,Autographa aemula,NT,No,NT,No
NOCTUIDAE,Autographa bractea,LC,No,LC,No
